season,round,race_date,race_name,circuit_id,driver_id,driver_code,constructor_id,grid_position,position_text,finish_position,points,laps,status,dnf,won
2019,4,2019-04-28,Azerbaijan Grand Prix,baku,ricciardo,RIC,renault,10,R,,0.0,31,Collision,1,0
2019,4,2019-04-28,Azerbaijan Grand Prix,baku,russell,RUS,williams,16,15,15.0,0.0,49,+2 Laps,0,0
2019,4,2019-04-28,Azerbaijan Grand Prix,baku,sainz,SAI,mclaren,9,7,7.0,6.0,51,Finished,0,0
2019,4,2019-04-28,Azerbaijan Grand Prix,baku,stroll,STR,racing_point,13,9,9.0,2.0,51,Finished,0,0
2019,4,2019-04-28,Azerbaijan Grand Prix,baku,vettel,VET,ferrari,3,3,3.0,15.0,51,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,albon,ALB,toro_rosso,11,11,11.0,0.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,bottas,BOT,mercedes,1,2,2.0,18.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,gasly,GAS,red_bull,6,6,6.0,8.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,giovinazzi,GIO,alfa,18,16,16.0,0.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,grosjean,GRO,haas,7,10,10.0,1.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,hamilton,HAM,mercedes,2,1,1.0,26.0,66,Finished,0,1
2019,5,2019-05-12,Spanish Grand Prix,catalunya,hulkenberg,HUL,renault,0,13,13.0,0.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,kevin_magnussen,MAG,haas,8,7,7.0,6.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,kubica,KUB,williams,17,18,18.0,0.0,65,+1 Lap,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,kvyat,KVY,toro_rosso,9,9,9.0,2.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,leclerc,LEC,ferrari,5,5,5.0,10.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,max_verstappen,VER,red_bull,4,3,3.0,15.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,norris,NOR,mclaren,10,R,,0.0,44,Collision,1,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,perez,PER,racing_point,15,15,15.0,0.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,raikkonen,RAI,alfa,14,14,14.0,0.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,ricciardo,RIC,renault,13,12,12.0,0.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,russell,RUS,williams,19,17,17.0,0.0,65,+1 Lap,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,sainz,SAI,mclaren,12,8,8.0,4.0,66,Finished,0,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,stroll,STR,racing_point,16,R,,0.0,44,Collision,1,0
2019,5,2019-05-12,Spanish Grand Prix,catalunya,vettel,VET,ferrari,3,4,4.0,12.0,66,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,albon,ALB,toro_rosso,10,8,8.0,4.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,bottas,BOT,mercedes,2,3,3.0,15.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,gasly,GAS,red_bull,8,5,5.0,11.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,giovinazzi,GIO,alfa,18,19,19.0,0.0,76,+2 Laps,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,grosjean,GRO,haas,13,10,10.0,1.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,hamilton,HAM,mercedes,1,1,1.0,25.0,78,Finished,0,1
2019,6,2019-05-26,Monaco Grand Prix,monaco,hulkenberg,HUL,renault,11,13,13.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,kevin_magnussen,MAG,haas,5,14,14.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,kubica,KUB,williams,20,18,18.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,kvyat,KVY,toro_rosso,7,7,7.0,6.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,leclerc,LEC,ferrari,15,R,,0.0,16,Collision,1,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,max_verstappen,VER,red_bull,3,4,4.0,12.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,norris,NOR,mclaren,12,11,11.0,0.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,perez,PER,racing_point,16,12,12.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,raikkonen,RAI,alfa,14,17,17.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,ricciardo,RIC,renault,6,9,9.0,2.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,russell,RUS,williams,19,15,15.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,sainz,SAI,mclaren,9,6,6.0,8.0,78,Finished,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,stroll,STR,racing_point,17,16,16.0,0.0,77,+1 Lap,0,0
2019,6,2019-05-26,Monaco Grand Prix,monaco,vettel,VET,ferrari,4,2,2.0,18.0,78,Finished,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,albon,ALB,toro_rosso,13,R,,0.0,59,Collision damage,1,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,bottas,BOT,mercedes,6,4,4.0,13.0,70,Finished,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,gasly,GAS,red_bull,5,8,8.0,4.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,giovinazzi,GIO,alfa,12,13,13.0,0.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,grosjean,GRO,haas,14,14,14.0,0.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,hamilton,HAM,mercedes,2,1,1.0,25.0,70,Finished,0,1
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,hulkenberg,HUL,renault,7,7,7.0,6.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,kevin_magnussen,MAG,haas,0,17,17.0,0.0,68,+2 Laps,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,kubica,KUB,williams,19,18,18.0,0.0,67,+3 Laps,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,kvyat,KVY,toro_rosso,10,10,10.0,1.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,leclerc,LEC,ferrari,3,3,3.0,15.0,70,Finished,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,max_verstappen,VER,red_bull,9,5,5.0,10.0,70,Finished,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,norris,NOR,mclaren,8,R,,0.0,8,Suspension,1,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,perez,PER,racing_point,15,12,12.0,0.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,raikkonen,RAI,alfa,16,15,15.0,0.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,ricciardo,RIC,renault,4,6,6.0,8.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,russell,RUS,williams,18,16,16.0,0.0,68,+2 Laps,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,sainz,SAI,mclaren,11,11,11.0,0.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,stroll,STR,racing_point,17,9,9.0,2.0,69,+1 Lap,0,0
2019,7,2019-06-09,Canadian Grand Prix,villeneuve,vettel,VET,ferrari,1,2,2.0,18.0,70,Finished,0,0
2019,8,2019-06-23,French Grand Prix,ricard,albon,ALB,toro_rosso,11,15,15.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,bottas,BOT,mercedes,2,2,2.0,18.0,53,Finished,0,0
2019,8,2019-06-23,French Grand Prix,ricard,gasly,GAS,red_bull,9,10,10.0,1.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,giovinazzi,GIO,alfa,10,16,16.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,grosjean,GRO,haas,16,20,20.0,0.0,44,Retired,0,0
2019,8,2019-06-23,French Grand Prix,ricard,hamilton,HAM,mercedes,1,1,1.0,25.0,53,Finished,0,1
2019,8,2019-06-23,French Grand Prix,ricard,hulkenberg,HUL,renault,13,8,8.0,4.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,kevin_magnussen,MAG,haas,15,17,17.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,kubica,KUB,williams,18,18,18.0,0.0,51,+2 Laps,0,0
2019,8,2019-06-23,French Grand Prix,ricard,kvyat,KVY,toro_rosso,19,14,14.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,leclerc,LEC,ferrari,3,3,3.0,15.0,53,Finished,0,0
2019,8,2019-06-23,French Grand Prix,ricard,max_verstappen,VER,red_bull,4,4,4.0,12.0,53,Finished,0,0
2019,8,2019-06-23,French Grand Prix,ricard,norris,NOR,mclaren,5,9,9.0,2.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,perez,PER,racing_point,14,12,12.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,raikkonen,RAI,alfa,12,7,7.0,6.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,ricciardo,RIC,renault,8,11,11.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,russell,RUS,williams,20,19,19.0,0.0,51,+2 Laps,0,0
2019,8,2019-06-23,French Grand Prix,ricard,sainz,SAI,mclaren,6,6,6.0,8.0,53,Finished,0,0
2019,8,2019-06-23,French Grand Prix,ricard,stroll,STR,racing_point,17,13,13.0,0.0,52,+1 Lap,0,0
2019,8,2019-06-23,French Grand Prix,ricard,vettel,VET,ferrari,7,5,5.0,11.0,53,Finished,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,albon,ALB,toro_rosso,18,15,15.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,bottas,BOT,mercedes,3,3,3.0,15.0,71,Finished,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,gasly,GAS,red_bull,8,7,7.0,6.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,giovinazzi,GIO,alfa,7,10,10.0,1.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,grosjean,GRO,haas,11,16,16.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,hamilton,HAM,mercedes,4,5,5.0,10.0,71,Finished,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,hulkenberg,HUL,renault,15,13,13.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,kevin_magnussen,MAG,haas,10,19,19.0,0.0,69,+2 Laps,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,kubica,KUB,williams,17,20,20.0,0.0,68,+3 Laps,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,kvyat,KVY,toro_rosso,16,17,17.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,leclerc,LEC,ferrari,1,2,2.0,18.0,71,Finished,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,max_verstappen,VER,red_bull,2,1,1.0,26.0,71,Finished,0,1
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,norris,NOR,mclaren,5,6,6.0,8.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,perez,PER,racing_point,13,11,11.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,raikkonen,RAI,alfa,6,9,9.0,2.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,ricciardo,RIC,renault,12,12,12.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,russell,RUS,williams,0,18,18.0,0.0,69,+2 Laps,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,sainz,SAI,mclaren,19,8,8.0,4.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,stroll,STR,racing_point,14,14,14.0,0.0,70,+1 Lap,0,0
2019,9,2019-06-30,Austrian Grand Prix,red_bull_ring,vettel,VET,ferrari,9,4,4.0,12.0,71,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,albon,ALB,toro_rosso,9,12,12.0,0.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,bottas,BOT,mercedes,1,2,2.0,18.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,gasly,GAS,red_bull,5,4,4.0,12.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,giovinazzi,GIO,alfa,11,R,,0.0,18,Spun off,1,0
2019,10,2019-07-14,British Grand Prix,silverstone,grosjean,GRO,haas,14,R,,0.0,9,Collision,1,0
2019,10,2019-07-14,British Grand Prix,silverstone,hamilton,HAM,mercedes,2,1,1.0,26.0,52,Finished,0,1
2019,10,2019-07-14,British Grand Prix,silverstone,hulkenberg,HUL,renault,10,10,10.0,1.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,kevin_magnussen,MAG,haas,16,R,,0.0,6,Collision,1,0
2019,10,2019-07-14,British Grand Prix,silverstone,kubica,KUB,williams,20,15,15.0,0.0,51,+1 Lap,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,kvyat,KVY,toro_rosso,17,9,9.0,2.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,leclerc,LEC,ferrari,3,3,3.0,15.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,max_verstappen,VER,red_bull,4,5,5.0,10.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,norris,NOR,mclaren,8,11,11.0,0.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,perez,PER,racing_point,15,17,17.0,0.0,51,+1 Lap,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,raikkonen,RAI,alfa,12,8,8.0,4.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,ricciardo,RIC,renault,7,7,7.0,6.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,russell,RUS,williams,19,14,14.0,0.0,51,+1 Lap,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,sainz,SAI,mclaren,13,6,6.0,8.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,stroll,STR,racing_point,18,13,13.0,0.0,52,Finished,0,0
2019,10,2019-07-14,British Grand Prix,silverstone,vettel,VET,ferrari,6,16,16.0,0.0,51,+1 Lap,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,albon,ALB,toro_rosso,16,6,6.0,8.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,bottas,BOT,mercedes,3,R,,0.0,56,Accident,1,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,gasly,GAS,red_bull,4,14,14.0,0.0,61,Collision,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,giovinazzi,GIO,alfa,11,13,13.0,0.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,grosjean,GRO,haas,6,7,7.0,6.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,hamilton,HAM,mercedes,1,9,9.0,2.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,hulkenberg,HUL,renault,9,R,,0.0,39,Accident,1,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,kevin_magnussen,MAG,haas,12,8,8.0,4.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,kubica,KUB,williams,18,10,10.0,1.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,kvyat,KVY,toro_rosso,14,3,3.0,15.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,leclerc,LEC,ferrari,10,R,,0.0,27,Accident,1,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,max_verstappen,VER,red_bull,2,1,1.0,26.0,64,Finished,0,1
2019,11,2019-07-28,German Grand Prix,hockenheimring,norris,NOR,mclaren,19,R,,0.0,25,Power loss,1,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,perez,PER,racing_point,8,R,,0.0,1,Spun off,1,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,raikkonen,RAI,alfa,5,12,12.0,0.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,ricciardo,RIC,renault,13,R,,0.0,13,Exhaust,1,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,russell,RUS,williams,17,11,11.0,0.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,sainz,SAI,mclaren,7,5,5.0,10.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,stroll,STR,racing_point,15,4,4.0,12.0,64,Finished,0,0
2019,11,2019-07-28,German Grand Prix,hockenheimring,vettel,VET,ferrari,20,2,2.0,18.0,64,Finished,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,albon,ALB,toro_rosso,12,10,10.0,1.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,bottas,BOT,mercedes,2,8,8.0,4.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,gasly,GAS,red_bull,6,6,6.0,8.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,giovinazzi,GIO,alfa,17,18,18.0,0.0,68,+2 Laps,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,grosjean,GRO,haas,9,R,,0.0,49,Water pressure,1,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,hamilton,HAM,mercedes,3,1,1.0,25.0,70,Finished,0,1
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,hulkenberg,HUL,renault,11,12,12.0,0.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,kevin_magnussen,MAG,haas,14,13,13.0,0.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,kubica,KUB,williams,19,19,19.0,0.0,67,+3 Laps,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,kvyat,KVY,toro_rosso,13,15,15.0,0.0,68,+2 Laps,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,leclerc,LEC,ferrari,4,4,4.0,12.0,70,Finished,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,max_verstappen,VER,red_bull,1,2,2.0,19.0,70,Finished,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,norris,NOR,mclaren,7,9,9.0,2.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,perez,PER,racing_point,16,11,11.0,0.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,raikkonen,RAI,alfa,10,7,7.0,6.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,ricciardo,RIC,renault,20,14,14.0,0.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,russell,RUS,williams,15,16,16.0,0.0,68,+2 Laps,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,sainz,SAI,mclaren,8,5,5.0,10.0,69,+1 Lap,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,stroll,STR,racing_point,18,17,17.0,0.0,68,+2 Laps,0,0
2019,12,2019-08-04,Hungarian Grand Prix,hungaroring,vettel,VET,ferrari,5,3,3.0,15.0,70,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,albon,ALB,red_bull,17,5,5.0,10.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,bottas,BOT,mercedes,4,3,3.0,15.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,gasly,GAS,toro_rosso,13,9,9.0,2.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,giovinazzi,GIO,alfa,18,18,18.0,0.0,42,Accident,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,grosjean,GRO,haas,9,13,13.0,0.0,43,+1 Lap,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,hamilton,HAM,mercedes,3,2,2.0,18.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,hulkenberg,HUL,renault,12,8,8.0,4.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,kevin_magnussen,MAG,haas,8,12,12.0,0.0,43,+1 Lap,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,kubica,KUB,williams,0,17,17.0,0.0,43,+1 Lap,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,kvyat,KVY,toro_rosso,19,7,7.0,6.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,leclerc,LEC,ferrari,1,1,1.0,25.0,44,Finished,0,1
2019,13,2019-09-01,Belgian Grand Prix,spa,max_verstappen,VER,red_bull,5,R,,0.0,0,Accident,1,0
2019,13,2019-09-01,Belgian Grand Prix,spa,norris,NOR,mclaren,11,11,11.0,0.0,43,Engine,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,perez,PER,racing_point,7,6,6.0,8.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,raikkonen,RAI,alfa,6,16,16.0,0.0,43,+1 Lap,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,ricciardo,RIC,renault,10,14,14.0,0.0,43,+1 Lap,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,russell,RUS,williams,14,15,15.0,0.0,43,+1 Lap,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,sainz,SAI,mclaren,15,R,,0.0,1,Power loss,1,0
2019,13,2019-09-01,Belgian Grand Prix,spa,stroll,STR,racing_point,16,10,10.0,1.0,44,Finished,0,0
2019,13,2019-09-01,Belgian Grand Prix,spa,vettel,VET,ferrari,2,4,4.0,13.0,44,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,albon,ALB,red_bull,8,6,6.0,8.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,bottas,BOT,mercedes,3,2,2.0,18.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,gasly,GAS,toro_rosso,17,11,11.0,0.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,giovinazzi,GIO,alfa,10,9,9.0,2.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,grosjean,GRO,haas,13,16,16.0,0.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,hamilton,HAM,mercedes,2,3,3.0,16.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,hulkenberg,HUL,renault,6,5,5.0,10.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,kevin_magnussen,MAG,haas,11,R,,0.0,43,Hydraulics,1,0
2019,14,2019-09-08,Italian Grand Prix,monza,kubica,KUB,williams,15,17,17.0,0.0,51,+2 Laps,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,kvyat,KVY,toro_rosso,12,R,,0.0,29,Engine,1,0
2019,14,2019-09-08,Italian Grand Prix,monza,leclerc,LEC,ferrari,1,1,1.0,25.0,53,Finished,0,1
2019,14,2019-09-08,Italian Grand Prix,monza,max_verstappen,VER,red_bull,19,8,8.0,4.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,norris,NOR,mclaren,16,10,10.0,1.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,perez,PER,racing_point,18,7,7.0,6.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,raikkonen,RAI,alfa,0,15,15.0,0.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,ricciardo,RIC,renault,5,4,4.0,12.0,53,Finished,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,russell,RUS,williams,14,14,14.0,0.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,sainz,SAI,mclaren,7,R,,0.0,27,Wheel,1,0
2019,14,2019-09-08,Italian Grand Prix,monza,stroll,STR,racing_point,9,12,12.0,0.0,52,+1 Lap,0,0
2019,14,2019-09-08,Italian Grand Prix,monza,vettel,VET,ferrari,4,13,13.0,0.0,52,+1 Lap,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,albon,ALB,red_bull,6,6,6.0,8.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,bottas,BOT,mercedes,5,5,5.0,10.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,gasly,GAS,toro_rosso,11,8,8.0,4.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,giovinazzi,GIO,alfa,10,10,10.0,1.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,grosjean,GRO,haas,17,11,11.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,hamilton,HAM,mercedes,2,4,4.0,12.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,hulkenberg,HUL,renault,8,9,9.0,2.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,kevin_magnussen,MAG,haas,13,17,17.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,kubica,KUB,williams,19,16,16.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,kvyat,KVY,toro_rosso,14,15,15.0,0.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,leclerc,LEC,ferrari,1,2,2.0,18.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,max_verstappen,VER,red_bull,4,3,3.0,15.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,norris,NOR,mclaren,9,7,7.0,6.0,61,Finished,0,0
2019,15,2019-09-22,Singapore Grand Prix,marina_bay,perez,PER,racing_point,15,R,,0.0,42,Engine,1,0
